,Unnamed: 0,text,likes,Date,Time,confidence,hindi_ratio2,type,type2
4578,4578,the adviser,0,2025-05-31,07:35:31,[0.9546419],0.0,['assertive'],['assertive']
4579,4579,laugh out loud dhruv still using godi media to refer,0,2025-05-31,22:29:16,[0.95464987],0.0,['assertive'],['imperative']
4580,4580,mate you are just quoting godi media thats the only problem we got,0,2025-05-31,07:42:20,[0.9550219],0.0,['assertive'],['assertive']
4581,4581,"gave one international and then continued making video on the same godi media articles, and references will be available by 2nd june",1,2025-05-31,08:04:40,[0.9551301],0.0,['assertive'],['assertive']
4582,4582,3 rafael and 2 other jet also down,1,2025-05-31,10:25:44,[0.95513356],0.0,['assertive'],['assertive']
4583,4583,your not showing both sides,0,2025-06-01,09:13:42,[0.95514053],0.0,['assertive'],['assertive']
4584,4584,"i am also from pakistan i know that you are right because i live n pakistan
i learn deeply by using yours videos",0,2025-05-31,10:11:16,[0.9551424],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
4585,4585,dhruv bro your army officer have accepted paf clam to shot down indian fighter jet,0,2025-06-01,14:05:34,[0.9551521],0.0,['assertive'],['assertive']
4586,4586,"what about rafael
i want to hear in your vlog",0,2025-05-31,09:08:44,[0.95515645],0.0,"['interrogative', 'imperative']","['interrogative', 'imperative']"
4587,4587,"india govt's decision is right
no need to trade with pakistan
it's not beyond the life of indians",0,2025-05-31,11:42:37,[0.95515794],0.0,"['assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive']"
4588,4588,"i asked simple one question from you that who do jaffar express hijacking in balochistan remember that
asked this from raw",1,2025-05-31,07:43:04,[0.9551593],0.0,"['interrogative', 'assertive']","['assertive', 'assertive']"
4589,4589,"the minute he said the wire is authentic medeia newspaper
i know and now understand why people call him hyprocrite , liar, spereading political agendas",0,2025-05-31,11:39:46,[0.9551709],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
4590,4590,"i hope you are not going to pay the price for your puppet, blind and outsourced cheap knowledge!",0,2025-05-31,17:06:59,[0.9552525],0.0,['assertive'],['imperative']
4591,4591,"nobody can stop anyone to say anything but world know what are facts
dhruv please correct your self",0,2025-06-01,08:25:12,[0.9551784],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
4592,4592,i support you,0,2025-05-31,16:04:57,[0.95528007],0.0,['assertive'],['assertive']
4593,4593,"listen, the people of pakistan see themselves before raising their finger on others",0,2025-06-01,00:23:33,[0.9549275],0.0,['assertive'],['imperative']
4594,4594,"you have exposed yourself enough and your credibility too
you do no research when it comes to pakistan or religion
no need for a ""response"" to pakistani people when we have roasted and exposed you for your previous bullshit",0,2025-05-31,13:04:40,[0.9549391],0.0,"['assertive', 'assertive', 'assertive']","['interrogative', 'assertive', 'assertive']"
4595,4595,dharuv rathe now become a part of gooodi media,0,2025-05-31,13:55:25,[0.9549454],0.0,['assertive'],['assertive']
4596,4596,pakistan also offered indian grovement help in investigation of pahalgam attack but india denied why,0,2025-05-31,08:01:13,[0.9549649],0.0,['assertive'],['assertive']
4597,4597,brother i am from pakistan both country government is no good for civilians,0,2025-05-31,22:45:29,[0.95500183],0.0,['assertive'],['assertive']
4598,4598,pakistan has destroyed rafale tell india this too,0,2025-06-03,14:54:36,[0.95501417],0.0,['assertive'],['assertive']
4599,4599,"your video is joke itself has hundreds of logics and proof but you will remain illogical forever: pakistan has sent drones wheres india has sent sweet to pakistan, hafiz saeed is banned in usa and check how many indian banned in other countries including your pm gujarat butcher
just gather views to increase your income",0,2025-05-31,12:09:50,[0.95455503],0.0,"['assertive', 'imperative']","['assertive', 'imperative']"
4600,4600,pakistan government even doesnt claimed trf,2,2025-05-31,10:50:52,[0.9545764],0.0,['assertive'],['assertive']
4601,4601,why you don't tell exact figure of indian jetts gunned down by pakistan jets,0,2025-05-31,12:45:18,[0.954576],0.0,['interrogative'],['interrogative']
4602,4602,international sources are back,0,2025-05-31,10:45:06,[0.95458806],0.0,['assertive'],['assertive']
4603,4603,in video - pointing out right wingers (again),0,2025-05-31,20:13:38,[0.9262753],0.0,['assertive'],['assertive']
4604,4604,"dhruv rathee should be the next prime minister of india
 then only india will become a developed country cz every political parties are corrupted",2,2025-06-03,06:55:17,[0.92628115],0.0,['assertive'],"['assertive', 'assertive']"
4605,4605,wire and newslaundry are neutral?,1,2025-05-31,08:19:22,[0.92628664],0.0,['interrogative'],['interrogative']
4606,4606,"i am agree with you before even i watch your full program, pakistani army is a criminal mafia, india should stand and support true democracy in pakistan
pak army will never give up until repeat of 1971",0,2025-05-31,15:03:36,[0.9262931],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
4607,4607,"no doubt 6 plan shoot down by paf
but pakistan military isi asim muneer and establishment is using this victory for robbing the national wealth all judiciary bureaucracy democratic process of the country destroyed for their personal hobbies of occupying pakistan
pakistan is now occupied by asim muneer establishment and they plotted this pehalgaam with modi & nawaz shareef",0,2025-05-31,08:37:34,[0.9263326],0.0,"['assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive']"
4608,4608,proud of you sir,0,2025-05-31,09:02:41,[0.92620885],0.0,['assertive'],['assertive']
4609,4609,you are still manipulating people's,0,2025-05-31,17:24:05,[0.9552688],0.0,['assertive'],['interrogative']
4610,4610,"having to watch ads 4-5 times in a 20-25 minute video!
what to do with so much money?",0,2025-05-31,11:50:07,[0.9549247],0.0,"['assertive', 'interrogative']","['assertive', 'interrogative']"
4611,4611,"please sir !
brother, let me make a video about the pashtun tribes
the pakistani army attacks the pashtun tribes a lot and claims that india did it or some other excuse
our pashtun tribes are simple people who misuse them
and then the people of pakhtunkhwa are against pakistan because pakistan misuses them and drops drones on them and commits more atrocities than anything else
let's make a video so that all pashtun tribes can know",1,2025-05-31,08:57:29,[0.9551845],0.0,"['assertive', 'assertive', 'assertive', 'assertive', 'assertive', 'assertive']","['imperative', 'assertive', 'assertive', 'assertive', 'assertive', 'assertive']"
4612,4612,"even sindoor operation image was of modi and not soldiers, so we can make it out
i hope lop are
gandhi watch it too",0,2025-06-04,05:56:30,[0.9552079],0.0,"['assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive']"
4613,4613,you didn't mention israeli-made drones that indians used,0,2025-05-31,13:27:07,[0.95521903],0.0,['assertive'],['assertive']
4614,4614,thanks for taking names of our shaeed,0,2025-05-31,08:14:37,[0.95523524],0.0,['assertive'],['assertive']
4615,4615,kashmiri's are laughing in corner after watching this video,0,2025-05-31,10:21:39,[0.955235],0.0,['assertive'],['assertive']
4616,4616,we need to mobilize and the most important thing is to civilize ourselves,0,2025-05-31,20:55:24,[0.9552391],0.0,['assertive'],['assertive']
4617,4617,"your blind biasses are lowering your credibility
too scared to speak truth
heaps of international media evidences are against your narrative
de-humanising pakistani people by supporting this false operation based on no hard evidence provided by indian intelligence whatsoever",0,2025-05-31,16:29:09,[0.95524764],0.0,"['assertive', 'assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive', 'assertive']"
4618,4618,always waiting for your video,3,2025-05-31,07:36:20,[0.92756903],0.0,['assertive'],['assertive']
4619,4619,"pakistani are telling you truth becoz you are against india media and at the same time using india media as a source of information you are telling people
cant you accept it that you are wrong",0,2025-05-31,19:16:21,[0.9275923],0.0,"['assertive', 'interrogative']","['assertive', 'interrogative']"
4620,4620,"do you have proof of pakistani involvement?
where are attackers till now?
india media started blaming pakistan just after 5 minutes of attack",0,2025-05-31,14:41:42,[0.9276158],0.0,"['interrogative', 'interrogative', 'assertive']","['interrogative', 'interrogative', 'assertive']"
4621,4621,i just wand to highlight my question why no video about murshidabad hindu have to leave their house because muslim more then hindu why not talking about many indian muslim keeping status and supporting pakistan why not talking about indian muslim removing pakistan flag has always target one community hindu but never criticize muslim,0,2025-05-31,20:17:09,[0.92763793],0.0,['interrogative'],['assertive']
4622,4622,"please cover the ani topic
 yt'ber like mohak are a gem and these scummy people are just disgusting",1,2025-05-31,16:59:23,[0.92623836],0.0,['assertive'],"['assertive', 'assertive']"
4623,4623,"that's why we trust u, so don't let us shame about ur knowledge
always try to express attentic knowledge",0,2025-05-31,14:51:01,[0.92607194],0.0,"['assertive', 'imperative']","['imperative', 'imperative']"
4624,4624,"dhruv rathee: shows international media footage
also dhruv: hides the tag which says the source is indian media",0,2025-06-05,04:53:06,[0.92613846],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
4625,4625,"come on, you lying indian man like your media",0,2025-05-31,12:10:25,[0.9261449],0.0,['imperative'],['imperative']
4626,4626,proud of you sir,0,2025-05-31,09:49:57,[0.92620885],0.0,['assertive'],['assertive']
4627,4627,"bro there is no air base in rahim yar khan, what you are upto man",0,2025-05-31,08:46:53,[0.926343],0.0,['assertive'],['interrogative']
4628,4628,when i read comments i knows most of people no have love of true no difference between godi media and dhru virathi laying,0,2025-05-31,22:24:05,[0.9262108],0.0,['assertive'],['assertive']
4629,4629,"as an indian i personally support your work and agenda 
great work @dhruv_rathee",0,2025-06-02,20:37:33,[0.9262314],0.0,['assertive'],"['assertive', 'assertive']"
4630,4630,yes you are right,0,2025-05-31,10:58:32,[0.9517115],0.0,['assertive'],['assertive']
4631,4631,finally dhruv bhai's video,2,2025-06-01,13:54:33,[0.9262487],0.0,['assertive'],['assertive']
4632,4632,"you are our hero bro
we all with you",1,2025-05-31,09:32:44,[0.92673194],0.0,['assertive'],"['interrogative', 'assertive']"
4633,4633,"sir, please tell me which app you use to make videos
please help me
i'm waiting for your response",0,2025-05-31,19:01:29,[0.9272511],0.0,"['assertive', 'imperative', 'imperative']","['imperative', 'imperative', 'imperative']"
4634,4634,neither he read the entire line nor you checked it,0,2025-06-01,18:34:13,[0.9272588],0.0,['assertive'],['assertive']
4635,4635,laugh out loud this bhosdika is trying to get pakistani viewers back,0,2025-06-01,04:56:43,[0.9272807],0.0,['imperative'],['assertive']
4636,4636,"if india stop water,then china also have a capacity to stop india water
the choice is your",0,2025-06-02,11:30:01,[0.92729956],0.0,['assertive'],"['assertive', 'assertive']"
4637,4637,pakistan army is a rogue army,0,2025-06-01,09:37:46,[0.9273611],0.0,['assertive'],['assertive']
4638,4638,well mention all the articles which say 5 indian jets shot down,0,2025-05-31,08:48:03,[0.92737937],0.0,['assertive'],['assertive']
4639,4639,"dhruv you should make a video expresssing apology to former prime minister of bangladesh- sheikh hasina
you ignited a falsely alleged propaganda by terrorists and catalyzed meticulous design of usa, pakistan",0,2025-05-31,16:51:09,[0.9272316],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
4640,4640,1:08 what's the proof?,0,2025-05-31,14:13:54,[0.927492],0.0,['interrogative'],['interrogative']
4641,4641,you should reply to syed muzamil,0,2025-05-31,11:58:43,[0.9275361],0.0,['assertive'],['assertive']
4642,4642,"good job dhruv , you are single handedly countering the pakistan fake narrative",2,2025-05-31,09:49:45,[0.9275367],0.0,['assertive'],['assertive']
4643,4643,more and more propoganda against indian media,1,2025-05-31,11:25:21,[0.927558],0.0,['assertive'],['assertive']
4644,4644,hope you make a video about porche pune case where they have now hired kareena kapoor as brand ambassador and ads all over pune,0,2025-05-31,12:31:50,[0.9510589],0.0,['assertive'],['assertive']
4645,4645,indeed military is problem everywhere,0,2025-05-31,12:01:49,[0.9510713],0.0,['assertive'],['assertive']
4646,4646,"haha druve bai good try to take pakistani listeners into confidence
but the extremism you showed in the previous video has destroyed blind trust, and secondly, you are still exaggerating the damage done in pakistan and minimize the damage done in india, which needs to be review",0,2025-05-31,12:30:15,[0.95107573],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
4647,4647,bro wanna to secure his indian nationality,1,2025-06-01,21:10:46,[0.9510776],0.0,['assertive'],['assertive']
4648,4648,level of research in this video is amazing,8,2025-06-01,14:52:57,[0.9510999],0.0,['assertive'],['assertive']
4649,4649,now after watching this video i believe you are godi media,0,2025-06-01,18:22:57,[0.9260672],0.0,['assertive'],['assertive']
4650,4650,"indian hindus are easy to fool ,make a false claim, tweet it, get it reposted by several paid it cell accounts, and suddenly everyone starts referring to that tweet as “proof
” the indian government and army know exactly the thinking level of bhakts
plus they are continuously told how weak pakistan is, so when they face losses their gobar minds refuse to comprehend the loss and they reject it automatically
whole country is on a suicide mission led by hindutva rw ideology",1,2025-06-01,10:30:15,[0.9511027],0.0,"['assertive', 'assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive', 'assertive']"
4651,4651,"and what about indian proxies going on in balochistan
who is supplying money and weapons to them
and you are proudly talking about indian israels projects",0,2025-05-31,08:19:41,[0.95113087],0.0,"['interrogative', 'interrogative', 'assertive']","['interrogative', 'interrogative', 'interrogative']"
4652,4652,indian is stupid country,0,2025-05-31,10:33:13,[0.95114046],0.0,['assertive'],['assertive']
4653,4653,"the daily telegraph- ""india achieved a tactical victory
"" nyt- ""satellite imagery shows india damaged key pakistan air bases but no damage to indian airbases
"" washingtonpost- ""celebration by pakistan clouds clearheaded assessment that india's strikes have been far deeper than they have been before and status quo has been upended
"" aviation expert tom cooper ""india achieved a clear cut victory
"" defence expert john spencer- "" india won decisively
"" random pakistani- ""but but but bro we won
 shahbaz shrif say we won means we won bro",13,2025-05-31,10:11:44,[0.9510423],0.0,"['assertive', 'assertive', 'assertive', 'assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive', 'assertive', 'assertive', 'assertive', 'assertive']"
4654,4654,showing our foreign minister's interview doesn't justify your support of the taliban,0,2025-05-31,22:49:19,[0.9264253],0.0,['assertive'],['assertive']
4655,4655,dhru rathi you are best advice for everyone country,1,2025-05-31,08:01:39,[0.9264772],0.0,['assertive'],['assertive']
4656,4656,brother you dont have any proves of anything sorry for tht,0,2025-05-31,15:05:13,[0.92662406],0.0,['assertive'],['assertive']
4657,4657,as a pakistani love your content sir,0,2025-05-31,10:19:50,[0.9266308],0.0,['assertive'],['assertive']
4658,4658,"you have to pick reference from international media not godi media for covering indo&pak situation
bcz all international media went against india, so you choose your bullshit media so that you can make content and improve your nationalism in front of your people",0,2025-05-31,08:33:04,[0.92648315],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
4659,4659,hatful content between two nations,0,2025-06-01,03:08:02,[0.9266559],0.0,['assertive'],['interrogative']
4660,4660,i'm from balochistan and am agree with you,22,2025-05-31,08:42:58,[0.9266885],0.0,['assertive'],['assertive']
4661,4661,at least pakistani response (post martum) of your last video educated you to quote international sources rather than dumbass indian news sources,0,2025-06-01,11:07:04,[0.92671925],0.0,['assertive'],['assertive']
4662,4662,"again you prove that you are not away from the influence of godi media
take care of yourself and others, please watch your program yourself
its the time that both side influencer sit together and solve there problems if need peace and prosperity pakistan zinada abad",0,2025-05-31,12:32:47,[0.9267272],0.0,"['assertive', 'imperative', 'assertive']","['assertive', 'imperative', 'assertive']"
4663,4663,why india didn't capture pok?,0,2025-05-31,17:16:22,[0.92656463],0.0,['interrogative'],['interrogative']
4664,4664,don’t see any valid response at all just some examples it should have been a strong response ?,0,2025-06-03,10:24:45,[0.92597747],0.0,['interrogative'],['imperative']
4665,4665,"riddle me this druv why does the only evidence you give are articles controlled by modi
when you tried the expose modi you used international articles",0,2025-05-31,10:38:45,[0.92598325],0.0,"['interrogative', 'assertive']","['interrogative', 'assertive']"
4666,4666,"you are most intelligent person in the world
you know everything in the world
you should be appointed pm for the whole world",0,2025-06-07,03:35:05,[0.9260643],0.0,"['assertive', 'assertive', 'assertive']","['interrogative', 'interrogative', 'assertive']"
4667,4667,hhahahahahaha the question is why the demage has been caused,0,2025-06-01,10:52:05,[0.9511002],0.0,['assertive'],['assertive']
4668,4668,bro all world grow up and you india is right and pakistan bad just shut up go to hell and these people's make fights between ind and pak peoples,0,2025-05-31,16:03:00,[0.9510319],0.0,['assertive'],['assertive']
4669,4669,the real traitors are those who spoke out against vikram mishri and sofiya khuraishi,0,2025-05-31,08:36:16,[0.95114934],0.0,['assertive'],['assertive']
4670,4670,"bbc confirmed 3 videos of rafael wreckge
and other international news paper also claimed indian jets shot down by pakistan
and you said it could be 0 to 2 what a hipocracy?
why are you not admitting shootdown of jets ?
even what a logical man can infer from the press conference of your army in which they deny to answer the question of shot down?",0,2025-05-31,09:26:59,[0.9510559],0.0,"['assertive', 'interrogative', 'interrogative', 'interrogative']","['assertive', 'assertive', 'interrogative', 'interrogative', 'interrogative']"
4671,4671,"india successfully intercepted pl-15 missile what a clown dhruve what a clown nation suffering from schizophrenia
just a while ago a top indian general in singapore accepted that we lost aircrafts and this joker dhruve saying india intercepted all the missile
as i said earlier dhruve credibility fell down like a rafale",0,2025-05-31,08:51:17,[0.9244648],0.0,"['interrogative', 'assertive', 'assertive']","['interrogative', 'assertive', 'assertive']"
4672,4672,dhruv rathee is always factual that's why we love most,1,2025-05-31,07:38:41,[0.9244898],0.0,['assertive'],['assertive']
4673,4673,"pakistan really did something to india's ego
i wonder when they make the bollywood version of operation sindoor, will india win the war ?",0,2025-05-31,11:00:37,[0.92449456],0.0,"['assertive', 'interrogative']","['assertive', 'imperative']"
4674,4674,thanks for 50 subcribers keep supporting,0,2025-06-01,04:14:32,[0.92449963],0.0,['assertive'],['assertive']
4675,4675,"i just love how indi@n hindus with muslim username commenting saying they are from pakistan and support dhruv rathe
don't worry guys isr@hell and t@libros support you",0,2025-05-31,09:02:09,[0.9245415],0.0,"['assertive', 'assertive']","['assertive', 'imperative']"
4676,4676,and can you ask resignation from your favourite political party's cm,0,2025-06-07,11:44:19,[0.9247717],0.0,['interrogative'],['interrogative']
4677,4677,trf is seperatist group and operated from afghanistan 1:28,1,2025-06-04,00:24:37,[0.92467564],0.0,['assertive'],['assertive']
4678,4678,something for your personality (check),0,2025-06-04,12:34:16,[0.9266537],0.0,['assertive'],['assertive']
4679,4679,i really love you bro,1,2025-05-31,07:44:13,[0.92653906],0.0,['assertive'],['assertive']
4680,4680,i agree with dhruv love you bro,0,2025-06-01,20:57:14,[0.92654055],0.0,['assertive'],['assertive']
4681,4681,"simple question,how they left after attack ,don't ever blame pakistan",0,2025-05-31,18:28:58,[0.92654306],0.0,['assertive'],['assertive']
4682,4682,hypocrisy on peak now you try to damage control,0,2025-05-31,09:06:15,[0.92654455],0.0,['assertive'],['assertive']
4683,4683,"go research yourself for how many planes shot down without believing on either side statements, things will be clear
in such advanced era, it is not difficult for you to research and find out the exact facts even when you living in the same country
and when found facts, make a vlog for that too",0,2025-05-31,17:08:08,[0.9401758],0.0,"['imperative', 'assertive', 'assertive']","['imperative', 'assertive', 'assertive']"
4684,4684,use international sources without indian media as well,1,2025-06-01,04:09:32,[0.9265824],0.0,['imperative'],['imperative']
4685,4685,"three rafales, one su-30mki, one mirage 2000 and one mig-29 were downed within a 40-minute span
not one pakistani jet crossed the border or engaged in close combat",0,2025-06-01,03:30:44,[0.9266009],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
4686,4686,"you are hindu ,, this good hindus are clever than momin like harrish sultan",1,2025-05-31,12:01:25,[0.92578524],0.0,['assertive'],['assertive']
4687,4687,neighbors nations need to work together to prevent conflict … what ever difference need to resolve through dialogue,0,2025-06-01,17:30:15,[0.92579037],0.0,['assertive'],['interrogative']
4688,4688,what about rafael jets?,1,2025-05-31,10:42:01,[0.9251814],0.0,['interrogative'],['interrogative']
4689,4689,"next video on rafael please, tell truth to indian people",0,2025-05-31,15:47:01,[0.92446405],0.0,['assertive'],['assertive']
4690,4690,"dhurve hipocrisy exposed
you lost the credibility",93,2025-06-01,11:54:16,[0.9250097],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
4691,4691,"what about bangladesh, yunus government",1,2025-06-01,10:52:02,[0.9250183],0.0,['interrogative'],['interrogative']
4692,4692,why raw and other agencies are still failed in searching the monsters who commited brutal incident of pehelgam,1,2025-06-03,07:47:54,[0.925094],0.0,['interrogative'],['interrogative']
4693,4693,i am watching from mendhar,0,2025-05-31,14:39:24,[0.9251143],0.0,['assertive'],['assertive']
4694,4694,"if you are neutral, why did you create this video one-sidedly, favoring india?",1,2025-05-31,20:43:11,[0.92514545],0.0,['interrogative'],['interrogative']
4695,4695,there is no airbase in rahim yar khan,0,2025-06-01,09:50:08,[0.9244137],0.0,['assertive'],['assertive']
4696,4696,"alright till yesterday no one was accepting pakistan shot down indian fighter aircraft?
reuters - ""exclusive: pakistan's chinese-made jet brought down two indian fighter aircraft, us officials say"" just wait may be not today or tomorrow one day they will accept the shot more then 5 jets
""india did not seek a neutral investigation to prove pakistan's involvement in the pahalgam attack; instead, it relied on its own investigative agencies and evidence to support its claims",1,2025-05-31,10:51:02,[0.92443526],0.0,"['interrogative', 'assertive', 'assertive']","['interrogative', 'assertive', 'assertive']"
4697,4697,"you've been explaining everything from indian media , and you call it godi media",0,2025-05-31,09:08:30,[0.9244381],0.0,['interrogative'],['interrogative']
4698,4698,"the best thing about operation sindoor is that the entire, irrespective of different political ideology has stood together for india
shows the unity among indians be it youtubers and politicians",1,2025-05-31,07:38:37,[0.92445123],0.0,"['assertive', 'assertive']","['assertive', 'interrogative']"
4699,4699,thank you brother,0,2025-05-31,10:01:34,[0.9276585],0.0,['assertive'],['assertive']
4700,4700,full support to dhruv rathee from titan,1,2025-05-31,07:36:03,[0.9270663],0.0,['assertive'],['assertive']
4701,4701,"full support to dhruv rathee, from pakistan
our country pakistan have the most hypocrite people in the world",3,2025-05-31,08:22:03,[0.9247253],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
4702,4702,mother earth’s been longing for love since human arrival,0,2025-05-31,11:20:35,[0.92473567],0.0,['assertive'],['assertive']
4703,4703,full support to dhruv rathee,1,2025-05-31,07:38:09,[0.92474115],0.0,['assertive'],['assertive']
4704,4704,on kashmir conflict pak army and indian governments are at same page,0,2025-06-01,17:35:35,[0.9247456],0.0,['assertive'],['assertive']
4705,4705,only kashmiri's know the reality of this attack !,1,2025-05-31,07:57:14,[0.9247468],0.0,['assertive'],['assertive']
4706,4706,your travel itinerary will be confirmed once all the revenue passengers have been accommodated,0,2025-06-02,20:35:55,[0.9247478],0.0,['assertive'],['assertive']
4707,4707,can you show concrete evidences that the pehalgam incidence was frm pakistan?,0,2025-06-03,02:24:14,[0.9247597],0.0,['interrogative'],['interrogative']
4708,4708,appreciate your thoughts,1,2025-05-31,20:11:47,[0.92457825],0.0,['imperative'],['imperative']
4709,4709,fake comments are telling the truth about this fake and biased video,0,2025-06-05,01:36:40,[0.92563677],0.0,['assertive'],['assertive']
4710,4710,"do you have any proof for pakistan involvement?
everytime you guys do the same thing
the truth is ""india is fooled""",0,2025-06-01,20:05:20,[0.9246889],0.0,"['interrogative', 'assertive', 'assertive']","['interrogative', 'assertive', 'assertive']"
4711,4711,i will still report ur channel,0,2025-05-31,08:08:42,[0.9256935],0.0,['assertive'],['assertive']
4712,4712,"please make videos on history through animation
you are a very good storyteller and being a curious wight ,those videos give new opportunities to learn something new and please choose a unique idea
and thank you to entertain us",0,2025-05-31,07:38:37,[0.9257074],0.0,"['imperative', 'assertive', 'assertive']","['imperative', 'assertive', 'assertive']"
4713,4713,"good to see software update of druv after receiving love from pakistan , gave international references",0,2025-05-31,13:52:55,[0.9257182],0.0,['assertive'],['assertive']
4714,4714,you kill your people and accuse pakistan,0,2025-06-02,04:57:02,[0.92573303],0.0,['assertive'],['imperative']
4715,4715,as human raise u-r voice for palistane innocent child and women in gaza,0,2025-06-06,04:44:24,[0.9267828],0.0,['assertive'],['assertive']
4716,4716,you are right bhaiya,0,2025-05-31,08:55:41,[0.9267916],0.0,['assertive'],['interrogative']
4717,4717,that's why i love this man from border pass,1,2025-05-31,10:35:59,[0.92682886],0.0,['assertive'],['assertive']
4718,4718,just indian media reporting,0,2025-05-31,15:17:44,[0.9268577],0.0,['assertive'],['assertive']
4719,4719,dhurav rathey where is proof of phelgeraam,0,2025-05-31,09:15:52,[0.9249982],0.0,['assertive'],['assertive']
4720,4720,please make a video explaining 7th to ceasefire night full details,0,2025-05-31,14:42:15,[0.9269157],0.0,['imperative'],['assertive']
4721,4721,"i thought you have better at working this time but doing the same thing without research
1
why no country is with india and blaming pakistan ?
you just blamed pakistan on killing civilians but you ignored kids killed in the so-called indian attack
can you give any piece of newspaper or aboard a channel about your success in an air fight ?
stopping water and effect millions of people with out any proof
5
if india use s 400 and franch rafael you have no issue but using chinese weapon is a sin ?",0,2025-05-31,07:59:07,[0.92722243],0.0,"['assertive', 'interrogative', 'interrogative', 'interrogative', 'imperative', 'interrogative']","['assertive', 'assertive', 'interrogative', 'assertive', 'interrogative', 'assertive', 'assertive', 'assertive']"
4722,4722,india is unsafe country for muslim community,0,2025-06-01,01:39:11,[0.92697436],0.0,['assertive'],['assertive']
4723,4723,first of all what is raw doing in balochistan why india support bla,1,2025-06-02,00:28:13,[0.9269786],0.0,['interrogative'],['interrogative']
4724,4724,"we muslims and hindus are like brothers for each other
no matter what the government says,we should always live united",0,2025-05-31,08:28:32,[0.9270099],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
4725,4725,"how can you attack a nuclear arm country on the basis of news paper reports
it is totally foolish",1,2025-06-07,22:37:36,[0.9270274],0.0,"['interrogative', 'assertive']","['interrogative', 'assertive']"
4726,4726,"i am pakistani but full support to dhruv bhai,such an honest person i've ever seen",0,2025-05-31,08:18:41,[0.92703676],0.0,['assertive'],['assertive']
4727,4727,such incident refueling the dark politics of mr,0,2025-06-01,19:08:48,[0.92479664],0.0,['assertive'],['assertive']
4728,4728,stop blowing your own trumpet,0,2025-06-01,11:30:17,[0.92480296],0.0,['imperative'],['imperative']
4729,4729,my fast comments,0,2025-05-31,16:46:57,[0.92480975],0.0,['assertive'],['assertive']
4730,4730,according to this mf who lives in grmny saying a muslim can be a muslim but a hindu should act behave and always be a secular hindu,0,2025-05-31,08:03:07,[0.92707896],0.0,['assertive'],['assertive']
4731,4731,hahahaha before that i know you make truly video but today i confirmed you are give fake information,0,2025-06-01,07:41:55,[0.9248453],0.0,['assertive'],['assertive']
4732,4732,"whatever you speak, your modi media and you can not forget the defeat for centuries
now be a civilized nation not monkeys nation",0,2025-05-31,10:33:36,[0.92486477],0.0,"['assertive', 'imperative']","['assertive', 'imperative']"
4733,4733,"one thing, i dont understand
your vichardhara
promoting the vpn
we can understand what you trying to do",1,2025-05-31,11:48:05,[0.9248884],0.0,"['assertive', 'assertive']","['assertive', 'interrogative', 'assertive', 'assertive']"
4734,4734,"dhruv rathee, it's disappointing to see how one-sided and superficial your analysis often becomes when it comes to pakistan
instead of promoting understanding and dialogue, your videos sometimes fuel stereotypes and deepen divides
if your goal is awareness, then be fair
cherry-picking facts while ignoring historical context and the emotional realities of millions is not journalism—it's agenda-driven storytelling
pakistanis are more than just headlines; show some balance",3,2025-05-31,17:04:51,[0.9248918],0.0,"['assertive', 'assertive', 'assertive', 'assertive', 'assertive']","['assertive', 'imperative', 'imperative', 'assertive', 'assertive']"
4735,4735,"dhruv rathee only presents the indian perspective on operation sindoor, it's crucial to consider the pakistani viewpoint to gain a comprehensive understanding of the events
both nations have their narratives, and fostering mutual respect and dialogue is vital for regional stability and peace",3,2025-05-31,21:12:37,[0.9259617],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
4736,4736,where is you udham pur air base?,3,2025-05-31,17:12:56,[0.92489916],0.0,['interrogative'],['interrogative']
4737,4737,but i believe india has done the false flag,0,2025-05-31,17:32:33,[0.9249273],0.0,['assertive'],['assertive']
4738,4738,all of this is nonsense when the indian government is running away from an independent international investigation!,0,2025-06-01,16:13:40,[0.92494136],0.0,['assertive'],['assertive']
4739,4739,upload ani exposed video as soon as possible,2,2025-05-31,19:01:35,[0.9249917],0.0,['imperative'],['imperative']
4740,4740,"something happened on nur khan air base how you can say that there is no nuclear leak why americans forced for ceasefire because nur khan air base has something with americans ?
there is something fishy !",0,2025-06-02,17:09:49,[0.92691004],0.0,"['interrogative', 'assertive']","['interrogative', 'assertive']"
